,Unnamed: 0,mesh_id,class,surface_area,sphericity,bounding_box_volume,diameter,eccentricity,A3,D1,D2,D3,D4
46,46,287,Armadillo,0.7820626866362215,1.0183268976751614,0.81409295096163,0.9246085050217725,-0.5461558333675419,"['0.0000000', '0.0479400', '0.0944200', '0.1136600', '0.1204400', '0.1146600', '0.1018200', '0.0848200', '0.0727000', '0.0619600', '0.0516800', '0.0397400', '0.0317600', '0.0237200', '0.0176400', '0.0126600', '0.0070600', '0.0032600', '0.0000600', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0014985', '0.0769231', '0.2392607', '0.2352647', '0.2332667', '0.1408591', '0.0729271', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0123000', '0.0440000', '0.0699000', '0.0935600', '0.1235000', '0.1331400', '0.1297400', '0.1145000', '0.1004800', '0.0732400', '0.0530600', '0.0321600', '0.0150600', '0.0043200', '0.0010200', '0.0000200', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0012640', '0.0163040', '0.0484960', '0.0889960', '0.1254320', '0.1478160', '0.1482800', '0.1338800', '0.1068800', '0.0802720', '0.0516480', '0.0315200', '0.0144360', '0.0040160', '0.0006880', '0.0000680', '0.0000040', '0.0000000', '0.0000000']","['0.0001890', '0.0130840', '0.0541485', '0.1075810', '0.1512425', '0.1709420', '0.1636415', '0.1330020', '0.0932100', '0.0575525', '0.0316215', '0.0154660', '0.0062355', '0.0018495', '0.0002315', '0.0000030', '0.0000000', '0.0000000', '0.0000000', '0.0000000']"
47,47,288,Armadillo,1.3822046081585981,1.30086037460468,2.1018658281190414,1.2173994167053517,-0.5957143656150022,"['0.0021000', '0.0540600', '0.0885200', '0.1034800', '0.1178000', '0.1179200', '0.1085200', '0.0895000', '0.0750000', '0.0614400', '0.0485600', '0.0381800', '0.0299800', '0.0229000', '0.0183800', '0.0115400', '0.0079600', '0.0036400', '0.0005200', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0004995', '0.0939061', '0.1793207', '0.2592408', '0.2747253', '0.1178821', '0.0744256', '0.0000000', '0.0000000', '0.0000000']","['0.0004400', '0.0176000', '0.0437800', '0.0653400', '0.0911800', '0.1156200', '0.1307000', '0.1345200', '0.1248800', '0.1042000', '0.0720800', '0.0460800', '0.0337000', '0.0146000', '0.0049600', '0.0003200', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0013520', '0.0161720', '0.0470480', '0.0883280', '0.1276480', '0.1506440', '0.1469760', '0.1329320', '0.1074720', '0.0791040', '0.0523680', '0.0294320', '0.0145880', '0.0049440', '0.0009560', '0.0000360', '0.0000000', '0.0000000', '0.0000000']","['0.0000825', '0.0115045', '0.0525625', '0.1084270', '0.1543120', '0.1744940', '0.1642560', '0.1317935', '0.0906350', '0.0554735', '0.0307275', '0.0155550', '0.0070020', '0.0024995', '0.0006085', '0.0000660', '0.0000010', '0.0000000', '0.0000000', '0.0000000']"
48,48,289,Armadillo,0.937960064260012,0.7446340437032002,1.886152677383344,0.6485105465758704,-0.5764463221154911,"['0.0000000', '0.0460800', '0.0959600', '0.1150000', '0.1197400', '0.1142000', '0.1054200', '0.0877600', '0.0714200', '0.0568800', '0.0495600', '0.0383400', '0.0318600', '0.0252200', '0.0188800', '0.0136800', '0.0080600', '0.0019400', '0.0000000', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0859141', '0.1933067', '0.3186813', '0.1833167', '0.1353646', '0.0834166', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0108600', '0.0463400', '0.0729800', '0.0969400', '0.1201600', '0.1230400', '0.1221200', '0.1190600', '0.1086400', '0.0822400', '0.0511800', '0.0281200', '0.0115000', '0.0050600', '0.0017600', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0000720', '0.0090120', '0.0440520', '0.0937560', '0.1392320', '0.1572280', '0.1496240', '0.1301960', '0.0991640', '0.0715840', '0.0490320', '0.0310000', '0.0160600', '0.0070400', '0.0024200', '0.0004920', '0.0000360', '0.0000000', '0.0000000']","['0.0000000', '0.0064550', '0.0484970', '0.1122245', '0.1639160', '0.1810670', '0.1649135', '0.1263330', '0.0850420', '0.0530315', '0.0300470', '0.0152425', '0.0074235', '0.0035825', '0.0015275', '0.0005380', '0.0001430', '0.0000165', '0.0000000', '0.0000000']"
49,49,290,Armadillo,-0.21851036082110262,0.672791877725102,0.15188050799373295,0.19834348434278842,-0.5182195376260876,"['0.0000000', '0.0368600', '0.1053400', '0.1209800', '0.1211200', '0.1142200', '0.0983000', '0.0827800', '0.0695800', '0.0598000', '0.0491000', '0.0401000', '0.0341400', '0.0259600', '0.0203600', '0.0134600', '0.0068200', '0.0010800', '0.0000000', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0599401', '0.2642358', '0.2732268', '0.1773227', '0.1538462', '0.0709291', '0.0004995', '0.0000000', '0.0000000']","['0.0000000', '0.0057000', '0.0441400', '0.0747400', '0.0986800', '0.1203400', '0.1318000', '0.1315000', '0.1246000', '0.0981800', '0.0731800', '0.0482000', '0.0257400', '0.0103600', '0.0058000', '0.0037400', '0.0024600', '0.0008400', '0.0000000', '0.0000000']","['0.0000000', '0.0001160', '0.0093040', '0.0447040', '0.0938320', '0.1396320', '0.1579200', '0.1485840', '0.1248720', '0.0985640', '0.0731880', '0.0520880', '0.0330240', '0.0166600', '0.0057280', '0.0016440', '0.0001400', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0070365', '0.0490365', '0.1114190', '0.1625645', '0.1819975', '0.1653070', '0.1261885', '0.0842625', '0.0519455', '0.0304730', '0.0163325', '0.0084060', '0.0037735', '0.0011325', '0.0001245', '0.0000005', '0.0000000', '0.0000000', '0.0000000']"
50,50,291,Armadillo,-0.5542226561706535,1.0133315135261587,-0.3912988389313902,-0.7760101376441471,-0.4618859941569601,"['0.0000000', '0.0351600', '0.1040800', '0.1273800', '0.1252400', '0.1084400', '0.0957600', '0.0811600', '0.0685200', '0.0584800', '0.0532800', '0.0429000', '0.0340600', '0.0260800', '0.0187200', '0.0123600', '0.0067400', '0.0016400', '0.0000000', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0084915', '0.0559441', '0.1963037', '0.3491508', '0.2112887', '0.0769231', '0.0919081', '0.0099900', '0.0000000', '0.0000000']","['0.0000000', '0.0050400', '0.0322000', '0.0664800', '0.1083600', '0.1392000', '0.1541400', '0.1308600', '0.1090000', '0.0873600', '0.0618600', '0.0420000', '0.0286000', '0.0187600', '0.0086400', '0.0040400', '0.0031800', '0.0002800', '0.0000000', '0.0000000']","['0.0000840', '0.0048600', '0.0225800', '0.0494040', '0.0828160', '0.1123480', '0.1383800', '0.1483160', '0.1410960', '0.1184240', '0.0866200', '0.0538440', '0.0275880', '0.0107880', '0.0026240', '0.0002200', '0.0000080', '0.0000000', '0.0000000', '0.0000000']","['0.0017555', '0.0199560', '0.0571435', '0.1016625', '0.1399710', '0.1610410', '0.1608845', '0.1400050', '0.1045700', '0.0656060', '0.0325810', '0.0118395', '0.0026675', '0.0003095', '0.0000075', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000']"
51,51,292,Armadillo,0.5424141973953939,0.5144030062878122,0.7591232870563406,0.5852327814644736,-0.5157586883473984,"['0.0000000', '0.0442000', '0.0966000', '0.1187200', '0.1220200', '0.1123600', '0.1020800', '0.0842800', '0.0708800', '0.0588000', '0.0509200', '0.0411600', '0.0326200', '0.0242200', '0.0180600', '0.0126600', '0.0081600', '0.0022600', '0.0000000', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0629371', '0.2292707', '0.2852148', '0.2282717', '0.1178821', '0.0594406', '0.0169830', '0.0000000', '0.0000000']","['0.0000000', '0.0085000', '0.0404000', '0.0716400', '0.0987200', '0.1272400', '0.1434000', '0.1278800', '0.1099000', '0.0903400', '0.0728400', '0.0533000', '0.0305600', '0.0173800', '0.0066800', '0.0012200', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0005480', '0.0128560', '0.0438440', '0.0874040', '0.1316400', '0.1591960', '0.1561520', '0.1336720', '0.1036680', '0.0721600', '0.0448480', '0.0262080', '0.0150040', '0.0079880', '0.0035880', '0.0010800', '0.0001440', '0.0000000', '0.0000000']","['0.0001230', '0.0124685', '0.0535340', '0.1072695', '0.1517470', '0.1732700', '0.1643910', '0.1331305', '0.0931015', '0.0569570', '0.0303010', '0.0141805', '0.0058970', '0.0024310', '0.0009120', '0.0002430', '0.0000415', '0.0000020', '0.0000000', '0.0000000']"
52,52,293,Armadillo,-0.2933784598813224,0.8441860129529531,-0.10177883162758253,-0.16586079884770444,-0.47033159977020744,"['0.0000000', '0.0452400', '0.0957400', '0.1129000', '0.1268800', '0.1145400', '0.1000600', '0.0858600', '0.0728800', '0.0603800', '0.0488200', '0.0387800', '0.0300600', '0.0255800', '0.0182400', '0.0132400', '0.0081000', '0.0027000', '0.0000000', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0694306', '0.2107892', '0.3076923', '0.2252747', '0.1023976', '0.0719281', '0.0124875', '0.0000000', '0.0000000']","['0.0000000', '0.0068400', '0.0393400', '0.0673000', '0.0957200', '0.1301600', '0.1500800', '0.1389400', '0.1186400', '0.0890000', '0.0652400', '0.0412800', '0.0245400', '0.0173200', '0.0066600', '0.0047800', '0.0034200', '0.0007400', '0.0000000', '0.0000000']","['0.0000000', '0.0014920', '0.0162280', '0.0477280', '0.0872640', '0.1268640', '0.1484840', '0.1505200', '0.1353560', '0.1060440', '0.0769640', '0.0515080', '0.0311240', '0.0147440', '0.0047680', '0.0008520', '0.0000600', '0.0000000', '0.0000000', '0.0000000']","['0.0004715', '0.0153695', '0.0558410', '0.1062495', '0.1476005', '0.1672290', '0.1609890', '0.1339910', '0.0977575', '0.0615855', '0.0330085', '0.0143225', '0.0046045', '0.0008830', '0.0000965', '0.0000010', '0.0000000', '0.0000000', '0.0000000', '0.0000000']"
53,53,294,Armadillo,-0.9930912511671355,0.09326780964809805,-0.7861608474072478,-0.48543345712270697,-0.1551312499516281,"['0.0000000', '0.0000000', '0.1186000', '0.1784400', '0.1349000', '0.0937000', '0.0768800', '0.0667800', '0.0607200', '0.0570600', '0.0528200', '0.0471600', '0.0432000', '0.0350800', '0.0247400', '0.0097600', '0.0001600', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0779221', '0.2122877', '0.2792208', '0.2217782', '0.1203796', '0.0884116', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0000000', '0.0140400', '0.0746400', '0.1304600', '0.1724200', '0.1426600', '0.1125200', '0.0900400', '0.0755800', '0.0642400', '0.0544800', '0.0368600', '0.0169200', '0.0092800', '0.0038600', '0.0020000', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0015840', '0.0172640', '0.0494000', '0.0877640', '0.1238680', '0.1467320', '0.1487280', '0.1309920', '0.1091000', '0.0813800', '0.0555920', '0.0306520', '0.0124800', '0.0038080', '0.0005720', '0.0000800', '0.0000040', '0.0000000', '0.0000000']","['0.0007995', '0.0170250', '0.0562810', '0.1042470', '0.1446915', '0.1653495', '0.1618535', '0.1379030', '0.0994670', '0.0610665', '0.0322720', '0.0136650', '0.0043080', '0.0009530', '0.0001125', '0.0000060', '0.0000000', '0.0000000', '0.0000000', '0.0000000']"
54,54,295,Armadillo,-0.11761800603652597,0.7921432657265408,0.4156391548579835,-0.5772490665835942,-0.4969434231634395,"['0.0000000', '0.0447400', '0.1026000', '0.1156400', '0.1145600', '0.1092200', '0.1014000', '0.0886400', '0.0759400', '0.0621800', '0.0494800', '0.0386200', '0.0310600', '0.0235800', '0.0195800', '0.0130000', '0.0076800', '0.0020800', '0.0000000', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0549451', '0.2227772', '0.3541459', '0.2107892', '0.0764236', '0.0449550', '0.0359640', '0.0000000', '0.0000000']","['0.0000000', '0.0044000', '0.0353400', '0.0700400', '0.0998000', '0.1401400', '0.1565000', '0.1318000', '0.1053000', '0.0864200', '0.0598000', '0.0402600', '0.0341200', '0.0226600', '0.0105400', '0.0028800', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0005600', '0.0131360', '0.0440440', '0.0857560', '0.1290040', '0.1611280', '0.1604400', '0.1368160', '0.1016040', '0.0677720', '0.0436360', '0.0266600', '0.0157480', '0.0089840', '0.0038760', '0.0008200', '0.0000160', '0.0000000', '0.0000000']","['0.0001495', '0.0125930', '0.0531065', '0.1068565', '0.1518300', '0.1732335', '0.1654435', '0.1343725', '0.0931495', '0.0554915', '0.0292945', '0.0141560', '0.0062610', '0.0026955', '0.0011225', '0.0002385', '0.0000060', '0.0000000', '0.0000000', '0.0000000']"
55,55,296,Armadillo,0.29115351954249036,0.4537910671060213,0.006337960436741974,0.511338368139497,-0.4108856268175438,"['0.0000000', '0.0343200', '0.1050000', '0.1283400', '0.1271400', '0.1058400', '0.0911000', '0.0843000', '0.0702200', '0.0615400', '0.0504200', '0.0416200', '0.0322800', '0.0265000', '0.0203200', '0.0135800', '0.0066200', '0.0008600', '0.0000000', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0784216', '0.2092907', '0.2642358', '0.2697303', '0.1008991', '0.0774226', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0036800', '0.0344000', '0.0719200', '0.1051600', '0.1373400', '0.1540600', '0.1312800', '0.1055000', '0.0776200', '0.0607400', '0.0477400', '0.0370400', '0.0249200', '0.0078800', '0.0007200', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0013320', '0.0161640', '0.0470680', '0.0869760', '0.1251240', '0.1525760', '0.1540280', '0.1328320', '0.1036600', '0.0770720', '0.0516440', '0.0308800', '0.0138840', '0.0050720', '0.0014680', '0.0002080', '0.0000120', '0.0000000', '0.0000000']","['0.0005550', '0.0159995', '0.0557665', '0.1046355', '0.1464900', '0.1673375', '0.1631795', '0.1362030', '0.0971635', '0.0601860', '0.0320850', '0.0140960', '0.0048700', '0.0012090', '0.0002060', '0.0000180', '0.0000000', '0.0000000', '0.0000000', '0.0000000']"
56,56,297,Armadillo,0.2750380044252032,1.461156031857833,0.8824424111519802,-0.44356928002675333,-0.5745341202238384,"['0.0036600', '0.0529000', '0.0881200', '0.1055600', '0.1175000', '0.1168000', '0.1059000', '0.0877400', '0.0744000', '0.0627200', '0.0516800', '0.0404800', '0.0301000', '0.0231000', '0.0158600', '0.0113800', '0.0075200', '0.0039800', '0.0006000', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0164835', '0.0529471', '0.1658342', '0.3781219', '0.2117882', '0.0739261', '0.0939061', '0.0069930', '0.0000000', '0.0000000']","['0.0002400', '0.0169200', '0.0428000', '0.0648400', '0.0885200', '0.1154600', '0.1396000', '0.1379200', '0.1274600', '0.1035000', '0.0663600', '0.0422200', '0.0271600', '0.0155200', '0.0090600', '0.0023000', '0.0001200', '0.0000000', '0.0000000', '0.0000000']","['0.0000160', '0.0032680', '0.0204160', '0.0491400', '0.0848120', '0.1171960', '0.1424680', '0.1480040', '0.1378200', '0.1162880', '0.0849440', '0.0522800', '0.0269440', '0.0109720', '0.0041720', '0.0012000', '0.0000600', '0.0000000', '0.0000000', '0.0000000']","['0.0005935', '0.0159615', '0.0562310', '0.1058560', '0.1457625', '0.1657105', '0.1618155', '0.1356625', '0.0985620', '0.0621615', '0.0326445', '0.0133915', '0.0044235', '0.0010525', '0.0001705', '0.0000010', '0.0000000', '0.0000000', '0.0000000', '0.0000000']"
57,57,298,Armadillo,0.7312103960358848,0.9953861642715717,0.8092767436801238,0.8980835279785093,-0.5497739145274632,"['0.0000600', '0.0516800', '0.0921400', '0.1086000', '0.1230800', '0.1148600', '0.1012200', '0.0864000', '0.0723600', '0.0628000', '0.0508000', '0.0409600', '0.0309200', '0.0232200', '0.0179800', '0.0124600', '0.0072200', '0.0032000', '0.0000400', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0029970', '0.0774226', '0.2297702', '0.2472527', '0.2302697', '0.1383616', '0.0739261', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0146400', '0.0458200', '0.0655600', '0.0898000', '0.1240600', '0.1328400', '0.1296000', '0.1208400', '0.1005000', '0.0733600', '0.0500200', '0.0321800', '0.0153600', '0.0044800', '0.0009000', '0.0000400', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0012600', '0.0160320', '0.0482320', '0.0895800', '0.1270000', '0.1469840', '0.1468680', '0.1329920', '0.1096080', '0.0786640', '0.0521000', '0.0314720', '0.0147640', '0.0038040', '0.0006040', '0.0000360', '0.0000000', '0.0000000', '0.0000000']","['0.0001450', '0.0127465', '0.0541315', '0.1082360', '0.1520140', '0.1706390', '0.1627165', '0.1324505', '0.0937355', '0.0578625', '0.0312670', '0.0156790', '0.0065705', '0.0016355', '0.0001695', '0.0000015', '0.0000000', '0.0000000', '0.0000000', '0.0000000']"
58,58,299,Armadillo,1.5030917670966817,1.1499551236069425,1.8580653662359639,1.770569940824803,-0.5906811209057372,"['0.0002800', '0.0546600', '0.0899200', '0.1048600', '0.1159600', '0.1191000', '0.1085200', '0.0909200', '0.0723200', '0.0597800', '0.0497200', '0.0382400', '0.0295600', '0.0239000', '0.0184800', '0.0123400', '0.0077400', '0.0034000', '0.0003000', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0974026', '0.1723277', '0.2742258', '0.2492507', '0.1413586', '0.0654346', '0.0000000', '0.0000000', '0.0000000']","['0.0001200', '0.0165800', '0.0472000', '0.0672400', '0.0880000', '0.1117200', '0.1339400', '0.1325000', '0.1248600', '0.1050600', '0.0721600', '0.0487800', '0.0321200', '0.0160400', '0.0033600', '0.0003200', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0009000', '0.0141800', '0.0467240', '0.0893360', '0.1311400', '0.1532680', '0.1476440', '0.1305320', '0.1053920', '0.0768440', '0.0506640', '0.0308640', '0.0162960', '0.0054040', '0.0008000', '0.0000120', '0.0000000', '0.0000000', '0.0000000']","['0.0000135', '0.0096985', '0.0514650', '0.1094290', '0.1573720', '0.1769310', '0.1648400', '0.1305300', '0.0883225', '0.0536180', '0.0302770', '0.0160095', '0.0075335', '0.0030045', '0.0008510', '0.0001040', '0.0000010', '0.0000000', '0.0000000', '0.0000000']"
59,59,300,Armadillo,0.685107346662822,0.7876230684762001,1.2402430395082837,0.1729373906613377,-0.5836803223218753,"['0.0000000', '0.0462400', '0.0983600', '0.1111000', '0.1187200', '0.1181000', '0.1041000', '0.0871800', '0.0720800', '0.0579800', '0.0482600', '0.0380400', '0.0317000', '0.0251200', '0.0194200', '0.0141600', '0.0072400', '0.0022000', '0.0000000', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0869131', '0.1953047', '0.3081918', '0.1838162', '0.1493506', '0.0764236', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0120200', '0.0488600', '0.0692600', '0.0955200', '0.1190200', '0.1224400', '0.1244600', '0.1228000', '0.1082000', '0.0818200', '0.0497400', '0.0266800', '0.0120000', '0.0054000', '0.0017800', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0000480', '0.0080600', '0.0429480', '0.0947000', '0.1424440', '0.1590360', '0.1468640', '0.1288760', '0.1010760', '0.0690240', '0.0489320', '0.0310920', '0.0168240', '0.0069600', '0.0025240', '0.0005600', '0.0000320', '0.0000000', '0.0000000']","['0.0000000', '0.0057120', '0.0475715', '0.1131460', '0.1657975', '0.1827620', '0.1633045', '0.1247975', '0.0847315', '0.0531865', '0.0302160', '0.0152860', '0.0074295', '0.0037645', '0.0015865', '0.0005385', '0.0001555', '0.0000145', '0.0000000', '0.0000000']"
60,60,341,Bearing,-1.129469767818619,-0.24974047111720385,-0.9744352212617541,-0.6004527757418027,0.019764292090742593,"['0.0000000', '0.0000000', '0.1301200', '0.2010800', '0.1114200', '0.0603000', '0.0617600', '0.0818800', '0.0932800', '0.0635000', '0.0425000', '0.0414200', '0.0410400', '0.0384200', '0.0280400', '0.0052400', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0454545', '0.2187812', '0.3286713', '0.2692308', '0.0049950', '0.1328671', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0000000', '0.0066400', '0.1057400', '0.1150600', '0.1628600', '0.1465000', '0.1131000', '0.0418000', '0.0785200', '0.1482800', '0.0114800', '0.0238400', '0.0461800', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0017080', '0.0222240', '0.0545760', '0.0795040', '0.1131640', '0.1398640', '0.1553800', '0.1418760', '0.1120680', '0.0829240', '0.0508640', '0.0293280', '0.0114440', '0.0046720', '0.0004040', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0004540', '0.0173305', '0.0596255', '0.1054140', '0.1412160', '0.1618240', '0.1593565', '0.1368755', '0.1021280', '0.0659295', '0.0343785', '0.0125315', '0.0026755', '0.0002610', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000']"
61,61,342,Bearing,-1.129309637254519,-0.249758030115259,-0.9743672277046964,-0.5992766175704485,0.021013030384724008,"['0.0000000', '0.0000000', '0.1234600', '0.2088600', '0.1132800', '0.0591400', '0.0617000', '0.0789800', '0.0944400', '0.0628200', '0.0436000', '0.0412800', '0.0403800', '0.0372400', '0.0287200', '0.0061000', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0564436', '0.2007992', '0.3416583', '0.2667333', '0.0019980', '0.1323676', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0000000', '0.0052000', '0.1074400', '0.1171600', '0.1595800', '0.1463000', '0.1158400', '0.0403200', '0.0759800', '0.1524600', '0.0109400', '0.0203400', '0.0484400', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0016160', '0.0226560', '0.0545480', '0.0799520', '0.1121360', '0.1400040', '0.1539080', '0.1437600', '0.1127320', '0.0828040', '0.0502120', '0.0287680', '0.0118800', '0.0046280', '0.0003960', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0004125', '0.0172325', '0.0593605', '0.1050270', '0.1423855', '0.1625010', '0.1587775', '0.1366710', '0.1016645', '0.0657225', '0.0345270', '0.0126840', '0.0027360', '0.0002965', '0.0000020', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000']"
62,62,343,Bearing,-1.1262875073959808,-0.25075128743391406,-0.9733431215754157,-0.5769384168670143,0.07797280465449269,"['0.0000000', '0.0000000', '0.1437600', '0.1943000', '0.1006800', '0.0521000', '0.0606800', '0.0873200', '0.1034000', '0.0676800', '0.0418200', '0.0393000', '0.0382200', '0.0361000', '0.0286600', '0.0059800', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.1193806', '0.1038961', '0.3541459', '0.2837163', '0.0204795', '0.1183816', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0000000', '0.0034800', '0.1191800', '0.1136200', '0.1571200', '0.1367400', '0.1124200', '0.0194000', '0.1190400', '0.1398400', '0.0052000', '0.0466400', '0.0273200', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0007240', '0.0220080', '0.0589560', '0.0797400', '0.1096280', '0.1387160', '0.1531360', '0.1452120', '0.1118440', '0.0826640', '0.0522800', '0.0294120', '0.0113160', '0.0042400', '0.0001240', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0001680', '0.0159340', '0.0602300', '0.1063535', '0.1423780', '0.1634025', '0.1591845', '0.1352595', '0.1001750', '0.0652950', '0.0353670', '0.0131635', '0.0028070', '0.0002825', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000']"
63,63,344,Bearing,-0.25445414248116355,0.3520074044618703,-0.5447388904335815,0.09873034104346756,-0.4472209670279638,"['0.0000000', '0.0309200', '0.1039800', '0.1417200', '0.1275400', '0.0996800', '0.0845000', '0.0808600', '0.0729800', '0.0620400', '0.0513400', '0.0433400', '0.0348200', '0.0279000', '0.0194200', '0.0118400', '0.0066400', '0.0004800', '0.0000000', '0.0000000']","['0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.3626374', '0.1748252', '0.2082917', '0.1853147', '0.0689311', '0.0000000', '0.0000000', '0.0000000']","['0.0000000', '0.0022400', '0.0309200', '0.0625200', '0.1014200', '0.1656600', '0.1664800', '0.1232000', '0.1051400', '0.0661800', '0.0519000', '0.0435000', '0.0369000', '0.0333000', '0.0106400', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0001240', '0.0064920', '0.0260600', '0.0494960', '0.0776080', '0.1079640', '0.1347200', '0.1478000', '0.1474520', '0.1221400', '0.0848120', '0.0565040', '0.0289480', '0.0086520', '0.0012280', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000']","['0.0023285', '0.0238150', '0.0604030', '0.0989940', '0.1313420', '0.1532440', '0.1594505', '0.1469845', '0.1126050', '0.0696575', '0.0318210', '0.0085820', '0.0007705', '0.0000025', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000', '0.0000000']"
