,mesh_id,class,surface_area,sphericity,bounding_box_volume,diameter,eccentricity,A3,D1,D2,D3,D4
10,71,Airplane,1.0793989126835295,0.21154135746590613,0.1634883958620108,1.0007261936026275,35.9946509693413,"[   0   28 6973 7118 5820 5399 4913 4027 3227 2636 2245 1971 1784 1687
 1390  752   30    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 227 362 451 528 326 108   0
   0   0]","[   0  102 2485 4701 5116 4878 5336 6078 6557 6191 4189 2177 1312  487
  228  128   35    0    0    0]","[    0     0   204  8225 26057 39082 43157 38317 29217 20620 15197 12141
  9426  5872  2260   225     0     0     0     0]","[     0  15437 100733 221950 321621 357843 328739 255871 176063 107262
  58508  29589  15331   8115   2657    281      0      0      0      0]"
11,72,Airplane,1.0070795014503426,0.18658999291736897,0.13074011771416338,1.0000235815304923,46.95901997571878,"[   0   12 6966 6952 6032 5607 4870 3845 3204 2680 2201 1943 1810 1597
 1513  745   23    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 237 327 486 577 235 140   0
   0   0]","[   0   82 2385 4441 4854 5405 5891 6570 6423 5397 4034 2215 1256  467
  252  209  119    0    0    0]","[    0     0   160  7972 26616 40162 42396 36443 29103 21539 15957 12383
  9280  5557  2179   252     1     0     0     0]","[    16  19157 103185 218742 315568 353674 325443 260604 183913 111117
  57511  26596  13478   7459   2908    614     15      0      0      0]"
12,73,Airplane,1.0268625886200695,0.1946203980957999,0.15560459540172822,1.0003123233705955,42.39507851757809,"[   0    0 6889 7255 6054 5477 4707 3926 3074 2615 2244 1971 1927 1713
 1450  696    2    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 211 417 408 578 269 119   0
   0   0]","[   0   20 2198 4758 5071 5098 5966 6683 6751 5017 3329 2441 1603  630
  208  150   77    0    0    0]","[    0     0    79  7246 25929 40449 44791 37902 27474 20568 16257 12770
  8583  4511  2324   833   244    40     0     0]","[     0  14564  98918 222931 324026 361349 329931 252794 170898 106206
  60851  32242  15496   6411   2557    773     53      0      0      0]"
13,74,Airplane,0.8675922617821377,0.2159545214576896,0.13233881191451105,1.0007044126399611,45.863460397667545,"[   0  182 6819 6837 6161 5438 4823 4001 3202 2623 2216 2057 1960 1599
 1225  762   95    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 169 418 561 475 206 172   1
   0   0]","[   0   19 2090 4565 5331 5362 5940 6485 6507 5122 3844 2560 1093  407
  273  222  134   46    0    0]","[    0     0   262  8699 25894 38116 43298 38155 28323 21647 17161 12721
  8196  4309  2254   733   194    38     0     0]","[    11  19106 103285 220374 314106 352015 330206 259634 177472 109187
  61275  31347  14037   5296   2072    515     61      1      0      0]"
14,75,Airplane,1.3416952913963014,0.17055176788082166,0.16817263669921556,1.0090062877121864,46.00924476327407,"[   0  102 6641 7049 6381 5592 4608 3895 3187 2741 2218 1916 1773 1667
 1395  777   58    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 252 288 485 527 391  59   0
   0   0]","[   0  129 2198 4013 5287 5827 6391 6671 5883 4772 3490 2489 1514  915
  418    3    0    0    0    0]","[    0     0   750  9689 25419 37315 40987 37298 30033 23551 17421 12493
  8025  4048  1928   796   234    13     0     0]","[   417  26959 108745 214266 302545 341826 324536 265332 187555 116413
  65275  31394  11581   2787    342     27      0      0      0      0]"
15,76,Airplane,1.0990285551822967,0.24278640547259436,0.18954510193069266,1.0078251170967594,53.77086216745258,"[   0    0 7349 7162 5453 5348 4852 3689 3238 2829 2457 2060 1838 1728
 1394  594    9    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 220 350 478 466 435  53   0
   0   0]","[   0    0 2160 5210 5222 4280 4705 7887 8164 4831 2897 1368 1461 1386
  429    0    0    0    0    0]","[    0     0   876 11565 26167 34516 38749 37887 30883 22289 17843 14100
  9652  4028  1238   199     8     0     0     0]","[    18  20775 108442 220818 306947 344121 326729 263243 182208 114308
  62651  30735  13438   4422   1073     72      0      0      0      0]"
16,77,Airplane,1.2608080048890755,0.20922517762884105,0.22159217301607706,1.0103637070492486,43.91691684677989,"[   0    3 6982 7034 6072 5565 4754 3760 3145 2719 2232 2015 1805 1792
 1488  627    7    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 240 371 423 502 417  49   0
   0   0]","[   0   34 2359 4530 4986 4953 5768 7530 6891 4773 3160 1945 1539 1074
  458    0    0    0    0    0]","[    0     0   303  8949 26462 38345 41614 37701 28650 21840 17136 13574
  8519  4110  1866   723   183    25     0     0]","[     0  15938 100977 222185 318644 357011 331193 259234 173588 104847
  60323  31598  14448   6319   2755    786    146      8      0      0]"
17,78,Airplane,1.4739037437620692,0.2025620427634077,0.25750673929159706,1.0156927415129622,35.849633405343425,"[   0    0 6833 7665 5911 5109 4615 3982 3171 2533 2395 2164 1842 1668
 1529  582    1    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 280 214 496 533 479   0   0
   0   0]","[   0   57 2344 4402 5276 5917 5504 5827 6299 4880 4322 2714 1595  810
   53    0    0    0    0    0]","[    0     0   316  9178 27294 38807 39289 35201 30311 24791 17422 11871
  8008  4794  2153   538    27     0     0     0]","[     0   7732  86838 224841 341310 380509 335533 250728 159765  91350
  52747  31698  19804  10878   4650   1395    221      1      0      0]"
18,79,Airplane,1.2384795422325712,0.2496005932833963,0.2254981206824489,1.008346769984361,21.866438939442176,"[   0  242 6622 6778 6209 5642 4873 3988 3219 2669 2386 1886 1670 1453
 1366  889  108    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 234 295 506 534 333 100   0
   0   0]","[   0  270 2494 3993 4741 5749 6064 6443 5926 5603 3976 2287 1433  641
  234  124   22    0    0    0]","[    0     0   500  9716 27018 38222 39581 34407 30015 24585 17860 12844
  8377  4751  1843   274     7     0     0     0]","[     0   8086  85727 220549 338799 384698 343505 255251 160671  87241
  46715  28449  18408  12299   6589   2478    513     22      0      0]"
19,80,Airplane,1.3843137910336898,0.2410543142153818,0.24668104020353465,1.0454834232729544,24.374078005783574,"[   0  252 6675 6732 6273 5551 4893 3965 3210 2679 2221 2001 1739 1531
 1364  843   71    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 224 307 547 472 349 103   0
   0   0]","[   0  204 2354 4092 4983 5447 6116 6970 5899 5427 3722 2255 1325  671
  362  166    7    0    0    0]","[    0     0   623  9901 26450 38018 39967 34696 29931 24401 17929 12997
  8433  4501  1764   361    28     0     0     0]","[     0  12656  93750 219755 327261 370226 338446 259669 171026  95961
  49402  27131  17044  10394   5182   1801    292      4      0      0]"
20,100,Ant,1.3722804260861932,0.5603679522879205,0.2689867617825741,1.0076630101601551,5.446484497329353,"[   0 1386 5331 6615 6549 5675 4587 3727 3337 2934 2546 2038 1793 1451
 1077  648  294   12    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 157 405 581 508 182 150  19
   0   0]","[   0  140 1697 3229 5559 7168 7845 6458 5217 3896 3059 2342 1629  980
  580  198    3    0    0    0]","[    0   162  3583 12346 21890 30185 38167 39837 34179 26802 18633 11542
  6500  3351  1692   819   291    21     0     0]","[    94  22487 108806 220148 305420 339544 325588 266796 187729 113564
  61188  30011  13100   4296   1085    139      5      0      0      0]"
21,81,Ant,1.1615600547439249,0.577942341549583,0.2091662393845494,1.0083652701291044,7.9470688336183715,"[   0  702 5860 7274 6463 5500 4382 3758 3180 2740 2528 2167 1899 1549
 1149  678  171    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 101 516 536 430 280 116  23
   0   0]","[   0   23 1538 3467 5503 7264 7492 7129 5167 4206 2836 2129 1273  916
  603  322  131    1    0    0]","[    0   257  4200 13100 22345 30335 35401 37101 33422 28031 20816 13666
  7055  2895  1026   308    42     0     0     0]","[    68  22494 110726 224362 305947 336416 314068 260700 191003 123676
  68164  29755   9934   2378    297     12      0      0      0      0]"
22,82,Ant,1.5158519347356292,0.6339256071429692,0.29645987522961104,1.0197705873687009,6.3790648462599595,"[   0 1238 5608 6619 6267 5640 4691 3917 3394 2899 2376 2023 1833 1434
 1048  730  278    5    0    0]","[  0   0   0   0   0   0   0   0   0   0   1 185 446 441 440 430  59   0
   0   0]","[   0  198 1806 3493 5583 6422 6972 6887 5865 4493 3076 1940 1405 1051
  684  125    0    0    0    0]","[    0   155  3979 12625 22263 30996 36399 37813 33566 27455 19757 12614
  7229  3447  1329   343    30     0     0     0]","[    20  20348 107386 223099 310594 343402 320756 259396 185520 116710
  64620  30618  12674   3976    797     84      0      0      0      0]"
23,83,Ant,1.1250670782352692,0.46835781776271296,0.19712364698246446,1.0058048195520641,12.881113733155455,"[   0  345 6077 7496 6682 5377 4427 3666 3061 2627 2461 2183 1987 1612
 1210  685  104    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 192 397 553 427 302 131   0
   0   0]","[   0   52 1628 3557 5955 6716 7035 6587 5508 4548 3150 2168 1392  856
  484  255  109    0    0    0]","[    0    62  2982 11977 23219 32209 37755 37873 33846 26184 18101 12180
  7515  3929  1635   459    74     0     0     0]","[    25  19750 104863 219893 312023 349343 327700 262155 181307 111782
  60484  29046  13000   5824   2129    611     64      1      0      0]"
24,84,Ant,1.4341506381086102,0.5552364075294689,0.27753880257505803,1.0274251805944117,5.363701362990337,"[   0  830 5833 6990 6666 5485 4380 3693 3238 2808 2431 2197 1912 1551
 1166  656  164    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 205 392 486 508 294 117   0
   0   0]","[   0   33 1652 3501 5676 6914 7212 6796 6053 3799 2857 2071 1472 1008
  732  218    6    0    0    0]","[    0    20  2690 12124 23322 32051 37758 38447 34277 26392 17688 11534
  7167  3959  1774   588   187    22     0     0]","[     0  13158  99866 228497 325495 354981 322386 252988 175586 109475
  61972  31947  15035   6102   1979    488     45      0      0      0]"
25,85,Ant,1.2676180980490452,0.41483532426515335,0.21966379186280488,1.0515443007932987,21.29565674325769,"[   0  331 5974 7588 6672 5336 4519 3655 3103 2709 2417 2140 1922 1554
 1174  768  138    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   1 154 439 520 446 294 148   0
   0   0]","[   0   28 1475 3406 6453 6688 7197 6413 5478 4484 3078 2078 1357  879
  652  296   38    0    0    0]","[    0    26  2247 11107 23152 33568 39747 38897 33131 25229 17622 11446
  6786  3870  1915   859   299    90     9     0]","[   575  27747 107252 212525 300156 342785 329623 269660 189106 114555
  60309  27835  11371   4320   1558    466    124     33      0      0]"
26,86,Ant,1.0970648104111582,0.5183110444017165,0.16739708139574022,1.0111155794182067,7.387983403357795,"[   0  514 6025 7440 6605 5287 4262 3704 3244 2797 2486 2137 1955 1547
 1195  690  112    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 158 467 485 439 339 114   0
   0   0]","[   0    1 1280 3410 6070 7262 8165 6152 5046 4086 3011 2188 1379  892
  651  309   98    0    0    0]","[    0   131  3556 11872 22155 31851 37859 38431 33909 26388 19044 12070
  6544  3577  1792   684   134     3     0     0]","[    24  19923 105171 221919 313025 347042 323704 260394 182430 112406
  62908  31093  13686   5107   1098     69      1      0      0      0]"
27,87,Ant,1.5667363736294182,0.5937040348729367,0.3687472480386164,1.0337762258112428,7.9385592771973945,"[   0  852 5856 6827 6479 5739 4538 3807 3148 2751 2444 2088 1913 1507
 1151  725  175    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 204 407 466 467 360  98   0
   0   0]","[   0  160 1739 3701 5493 6349 6927 6862 6120 4453 3236 1923 1177  888
  673  281   18    0    0    0]","[    0    49  3059 12492 23175 31860 37528 37469 32903 26467 19174 12840
  7460  3662  1412   383    67     0     0     0]","[     0  15326 101591 224885 321929 354650 324575 254213 175314 109826
  62353  32517  15207   5745   1622    231     15      1      0      0]"
28,88,Ant,1.7462848235342494,0.5628103697184456,0.4633959067368201,1.0277396678520156,6.305004920126474,"[   0  982 5804 6706 6440 5686 4612 3912 3225 2709 2316 2115 1858 1637
 1153  633  212    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   5 217 393 412 508 387  80   0
   0   0]","[   0  365 1966 3895 5333 5975 6368 6337 5922 4961 3766 2457 1346  882
  386   41    0    0    0    0]","[    0     4  2200 11873 24393 33203 37723 37661 32607 25535 18469 12616
  7625  3875  1648   487    80     1     0     0]","[     0   8539  93157 232801 336542 364405 322802 246180 169279 105820
  60555  32192  16284   7532   2970    816    118      8      0      0]"
29,89,Ant,1.2147267665196364,0.4778544014926508,0.18330032309864966,1.0079453959335083,13.465091598925714,"[   0  665 5804 7351 6686 5344 4410 3715 3040 2748 2551 2277 1884 1556
 1160  626  183    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   1 137 458 523 540 180 149  14
   0   0]","[   0   61 1483 3508 6199 6853 6960 6618 5383 4459 3094 2282 1379  812
  571  237   98    3    0    0]","[    0    96  3217 11773 22621 32512 38298 38164 32934 25929 18546 12626
  7430  3668  1530   534   120     2     0     0]","[   466  27220 107972 213419 300686 342228 328121 268276 189428 115770
  60822  27697  11901   4277   1265    364     80      8      0      0]"
30,90,Ant,1.5104146989925615,0.5278039881056834,0.3046108424177873,1.0204009952908941,6.015965137715933,"[   0 1027 5834 6724 6206 5678 4681 3915 3325 2736 2366 2070 1786 1607
 1166  654  225    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 222 358 468 542 313  99   0
   0   0]","[   0  249 1839 4098 5179 5982 6574 6843 5967 4805 3311 2242 1398  872
  508  133    0    0    0    0]","[    0    11  2524 12159 23899 32667 37663 37931 32794 25191 18457 12853
  8080  3985  1430   302    53     1     0     0]","[     0   9958  95035 229332 333790 362538 326025 249873 169541 104883
  59191  31235  16825   7978   3127    618     51      0      0      0]"
31,91,Ant,1.7073721560615764,0.5617583507333921,0.3486268756784757,1.027735276661653,6.186025470206912,"[   0  971 5757 7017 6384 5402 4624 3813 3230 2768 2398 2190 1909 1599
 1097  660  181    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   6 177 439 422 526 325 107   0
   0   0]","[   0  157 1793 3736 5451 6811 6861 6338 5496 4454 3382 2302 1667 1036
  474   42    0    0    0    0]","[    0    20  2610 12014 23960 32881 37369 37270 32727 26464 18848 12500
  7371  3888  1592   401    77     8     0     0]","[     0  12335  98694 228773 326379 358322 322996 251770 174943 109585
  60359  30638  15112   6846   2530    634     83      1      0      0]"
32,92,Ant,1.006424608429435,0.4497884322359688,0.167017135149301,1.0115910571578124,13.260867356716636,"[   0   26 6239 7977 6740 5260 4192 3456 2946 2745 2449 2277 2058 1731
 1291  590   23    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 172 438 530 397 341 124   0
   0   0]","[   0    0 1037 3498 6175 7577 7891 6593 5125 3665 2760 2037 1467 1033
  745  348   49    0    0    0]","[    0    38  2797 12243 23370 32003 37317 38239 33764 26450 18513 11910
  7303  3733  1572   565   160    23     0     0]","[     0  16888 103350 224853 317503 352424 322518 254964 178806 112689
  63733  31625  13613   5182   1560    281     11      0      0      0]"
33,93,Ant,1.4984510798225408,0.4175805834854691,0.2897205037722705,1.0172679327257792,10.701211958095397,"[   0  511 6040 7161 6651 5550 4427 3679 3150 2732 2438 2143 1933 1531
 1211  695  148    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   4 214 390 440 457 443  52   0
   0   0]","[   0  165 1830 3880 5664 6319 6457 6263 5980 4822 3294 2279 1527 1016
  461   43    0    0    0    0]","[    0     0  2038 12321 24592 32668 37500 37163 33038 26111 18599 12366
  7482  3881  1650   492    97     2     0     0]","[     0   7932  93154 237772 342142 358544 312073 242133 170807 110667
  66429  35307  15730   5452   1562    284     12      0      0      0]"
34,94,Ant,1.3894050975624015,0.29382509999201445,0.26368391345737435,1.003567931170261,20.77923688057013,"[   0  330 6214 7276 6417 5529 4657 3816 3138 2679 2276 2023 1832 1696
 1297  722   98    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   1 195 415 465 480 360  86   0
   0   0]","[   0  223 1941 4171 5243 5869 6489 6373 6048 4911 3589 2408 1500  730
  330  159   16    0    0    0]","[    0     0  1207 10784 25293 35176 39793 37453 31560 23898 17698 12375
  7922  4298  1776   613   138    16     0     0]","[     4  17853 103270 222759 316817 351693 325375 256863 179179 111661
  62547  30734  13530   5297   1869    463     84      2      0      0]"
35,95,Ant,1.1414411466724896,0.4295542752384388,0.18685836960489008,1.0159519163409714,21.28453487607785,"[   0  262 6100 7674 6524 5422 4417 3687 3111 2673 2324 2152 1947 1703
 1260  638  106    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   3 170 419 508 476 293 133   0
   0   0]","[   0   17 1492 3738 6040 6785 7023 6492 5454 4431 3312 2006 1412  895
  587  273   43    0    0    0]","[    0     7  2120 11230 23465 33968 39405 38127 33045 25588 17821 11358
  6789  3872  2071   823   270    38     3     0]","[   184  23604 107469 216927 306258 345137 325852 263176 186709 114975
  61824  29712  12370   4136   1214    356     89      8      0      0]"
36,96,Ant,1.3681127602454175,0.243635385555514,0.1819291653714803,1.036247764553019,25.067442420546183,"[   0  489 6166 7194 6344 5555 4564 3874 3130 2697 2337 2103 1823 1585
 1279  733  127    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   1 171 429 513 466 304 118   0
   0   0]","[   0  153 1695 3655 6074 6359 6643 6507 5477 4562 3421 2554 1512  797
  383  146   62    0    0    0]","[    0     0  1519 10547 23663 35167 40499 39227 32093 24342 17000 11382
  7115  3999  2091   937   320    83    16     0]","[   780  29364 109956 212250 297107 337756 326905 268917 192487 118004
  62978  28642  10976   3080    693     96      9      0      0      0]"
37,97,Ant,1.232751464178348,0.3339369698923185,0.14620820371899135,1.0430989848051089,21.5379540456791,"[   0  540 5948 7330 6513 5436 4545 3782 3188 2735 2413 2011 1891 1599
 1169  749  151    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   1 149 439 510 525 235 125  18
   0   0]","[   0   98 1543 3376 6199 6994 6796 6537 5526 4371 3141 2364 1411  811
  501  222   96   14    0    0]","[    0    35  2543 11114 22801 33662 39441 38958 33199 25220 17651 11415
  7031  3915  1851   848   270    44     2     0]","[  1644  33564 112051 207817 289649 332802 326805 274246 197527 121139
  63849  27127   8935   2321    453     60     10      1      0      0]"
38,98,Ant,1.050043621645647,0.5091734684212892,0.18158835061111375,1.005433303196534,11.491238189188516,"[   0   69 6006 8211 6576 5464 4207 3486 2898 2686 2391 2348 1968 1747
 1269  627   47    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 168 448 526 421 294 145   0
   0   0]","[   0    0 1159 3448 6203 7653 7419 6608 4958 4052 3020 2075 1452  931
  582  316  124    0    0    0]","[    0   144  3511 12393 22550 31359 37121 37518 34196 27270 19302 11931
  6983  3529  1534   527   123     9     0     0]","[    61  21019 105087 218802 309821 349206 329062 262759 181410 110982
  60882  30104  13025   5313   1877    523     67      0      0      0]"
39,99,Ant,1.4465699155313794,0.4230728233964768,0.2907750973563279,1.016499627975194,10.961728303900392,"[   0  324 6052 7529 6537 5416 4531 3784 3180 2668 2300 1967 1917 1741
 1240  707  107    0    0    0]","[  0   0   0   0   0   0   0   0   0   0   2 181 420 474 487 339  99   0
   0   0]","[   0   82 1832 3931 5487 6506 6720 6487 5704 4285 3493 2489 1578  854
  370  174    8    0    0    0]","[    0     2  1910 11698 24897 33896 37689 37004 32251 25326 18794 12748
  7733  3928  1588   463    73     0     0     0]","[     0  10531  95426 230641 334398 361656 320226 245955 171123 109628
  62533  32973  15656   6442   2173    576     61      2      0      0]"
40,281,Armadillo,1.5930342927991878,0.5556486595019369,0.42700080315335337,1.0446188052357612,4.0994919102085445,"[   0 2167 4849 5893 6152 5772 5030 4224 3526 2876 2480 2021 1650 1294
  982  621  362  101    0    0]","[  0   0   0   0   0   0   0   0   0   0   0 115 509 555 402 291 101  29
   0   0]","[   0  463 2071 3459 4827 6499 7069 6593 5410 4537 3719 2558 1539  804
  332  101   19    0    0    0]","[    0    93  2907 11102 22260 33167 39565 39190 33148 25624 17972 11228
  6730  3876  2004   906   212    16     0     0]","[   139  22406 105271 216125 308444 347827 331589 265131 183397 110932
  59230  28102  12568   5585   2243    752    228     31      0      0]"
41,282,Armadillo,1.4301056472164704,0.6291295564652519,0.2822064868264169,1.0750563429093845,5.775471685294591,"[   0 2172 4796 5831 6221 5753 5085 4299 3478 2988 2454 1966 1612 1241
  898  688  405  113    0    0]","[  0   0   0   0   0   0   0   0   0   0   1 142 426 582 480 216 118  37
   0   0]","[   0  401 1869 3378 4865 6593 7323 6900 5971 4501 3162 2000 1386  937
  385  191  106   32    0    0]","[    0   444  4277 11899 21512 31045 37265 38025 34140 27046 19081 12607
  7330  3714  1262   322    31     0     0     0]","[  1228  32597 111973 210480 292431 331968 323789 271648 196281 123345
  65298  27967   8954   1858    177      6      0      0      0      0]"
